Price,Area,City,No. of Bedrooms,Resale,24X7Security,CarParking,School,Hospital
6662000,1025,Chennai,2,0,1,1,0,0
10300000,1594,Chennai,3,0,1,1,0,0
6083000,1106,Chennai,2,0,0,1,0,0
10200000,1816,Chennai,3,0,0,1,0,0
11500000,2096,Chennai,4,0,0,1,0,0
8563000,1557,Chennai,3,0,0,1,0,0
3211999,584,Chennai,1,0,0,1,0,0
8981000,1633,Chennai,3,0,0,1,0,0
3289000,598,Chennai,1,0,0,1,0,0
5461000,993,Chennai,2,0,0,1,0,0
39000000,2200,Chennai,4,0,0,0,0,0
7542000,1640,Chennai,3,0,1,1,1,1
5226000,917,Chennai,2,0,0,0,0,0
6629000,1163,Chennai,3,0,0,0,0,0
5580000,979,Chennai,2,0,0,0,0,0
5295000,929,Chennai,2,0,0,0,0,0
5889000,906,Chennai,2,0,0,0,1,0
6123000,942,Chennai,2,0,0,0,1,0
6552000,1008,Chennai,2,0,0,0,1,0
7780000,1197,Chennai,3,0,0,0,1,0
6584000,1013,Chennai,2,0,0,0,1,0
7163000,1102,Chennai,3,0,0,0,1,0
5934000,913,Chennai,2,0,0,0,1,0
10200000,1571,Chennai,3,0,0,1,0,0
7415000,1141,Chennai,2,0,0,1,0,0
6758000,1040,Chennai,2,0,0,1,0,0
9612000,1479,Chennai,3,0,0,1,0,0
7252000,1116,Chennai,2,0,0,1,0,0
7525000,1158,Chennai,2,0,0,1,0,0
6667000,1026,Chennai,2,0,0,1,0,0
6661000,1025,Chennai,2,0,0,1,0,0
10300000,1594,Chennai,3,0,0,1,0,0
10100000,1568,Chennai,3,0,0,1,0,0
6934000,1067,Chennai,2,0,0,1,0,0
6967000,1515,Chennai,3,0,1,1,1,1
6967000,1515,Chennai,3,0,1,1,1,1
6506999,1415,Chennai,2,0,1,1,1,1
6506999,1415,Chennai,2,0,1,1,1,1
2529000,541,Chennai,1,0,0,0,0,0
2542000,544,Chennai,1,0,0,0,0,0
3404999,742,Chennai,2,0,0,0,0,0
3397000,740,Chennai,2,0,0,0,0,0
2525000,540,Chennai,1,0,0,0,0,0
3392000,739,Chennai,2,0,0,0,0,0
2725000,586,Chennai,1,0,0,0,0,0
3327000,724,Chennai,2,0,0,0,0,0
2710000,583,Chennai,1,0,0,0,0,0
2567000,550,Chennai,1,0,0,0,0,0
3418000,745,Chennai,2,0,0,0,0,0
2708000,582,Chennai,1,0,0,0,0,0
2550000,546,Chennai,1,0,0,0,0,0
3427000,747,Chennai,2,0,0,0,0,0
2259000,572,Chennai,2,0,0,0,0,0
2014000,510,Chennai,1,0,0,0,0,0
2772000,702,Chennai,2,0,0,0,0,0
3183000,806,Chennai,2,0,0,0,0,0
2788000,706,Chennai,2,0,0,0,0,0
2002000,507,Chennai,1,0,0,0,0,0
2768000,701,Chennai,2,0,0,0,0,0
2765000,700,Chennai,2,0,0,0,0,0
3242000,821,Chennai,2,0,0,0,0,0
2456000,622,Chennai,2,0,0,0,0,0
2449000,620,Chennai,2,0,0,0,0,0
2445000,619,Chennai,2,0,0,0,0,0
2476000,627,Chennai,2,0,0,0,0,0
2061000,522,Chennai,1,0,0,0,0,0
2425000,614,Chennai,2,0,0,0,0,0
3199000,810,Chennai,2,0,0,0,0,0
2050000,519,Chennai,1,0,0,0,0,0
2441000,618,Chennai,2,0,0,0,0,0
17600000,2277,Chennai,4,0,1,1,1,1
13000000,1800,Chennai,3,0,1,1,1,1
19500000,2533,Chennai,4,0,1,1,1,1
13899999,1938,Chennai,3,0,1,1,1,1
20200000,2621,Chennai,4,0,1,1,1,1
14300000,1990,Chennai,3,0,1,1,1,1
13100000,1825,Chennai,3,0,1,1,1,1
5712000,952,Chennai,2,0,0,0,0,0
4776000,796,Chennai,2,0,0,0,0,0
7620000,1270,Chennai,3,0,0,0,0,0
5580000,930,Chennai,2,0,0,0,0,0
5382000,897,Chennai,2,0,0,0,0,0
4695000,821,Chennai,2,0,0,0,0,0
5833000,1020,Chennai,3,0,0,0,0,0
5267000,921,Chennai,2,0,0,0,0,0
7028000,1229,Chennai,3,0,0,0,0,0
5101000,892,Chennai,2,0,0,0,0,0
3597000,629,Chennai,1,0,0,0,0,0
13300000,1846,Chennai,3,0,0,0,0,0
9500000,1306,Chennai,2,0,0,0,0,0
13700000,1850,Chennai,3,0,0,0,0,0
6333000,1092,Chennai,2,0,0,0,0,0
4065999,701,Chennai,2,0,0,0,0,0
4513000,778,Chennai,2,0,0,0,0,0
2743000,638,Chennai,1,0,0,0,0,0
2089999,550,Chennai,1,0,0,0,0,0
33500000,2684,Chennai,4,0,0,0,0,0
21600000,1733,Chennai,3,0,0,0,0,0
2499000,677,Chennai,2,0,1,1,1,1
2827000,589,Chennai,1,0,0,0,0,0
4684000,976,Chennai,2,0,0,0,0,0
4204000,876,Chennai,2,0,0,0,0,0
5908000,1231,Chennai,3,0,0,0,0,0
2500000,677,Chennai,2,0,1,1,1,1
2750000,677,Chennai,2,0,1,1,1,1
4684000,884,Chennai,2,0,0,0,0,0
4843000,914,Chennai,2,0,0,0,0,0
4398000,830,Chennai,2,0,0,0,0,0
3442000,850,Chennai,2,0,0,0,0,0
3442000,850,Chennai,2,0,0,0,0,0
3554999,900,Chennai,2,0,0,0,0,0
3554999,900,Chennai,2,0,0,0,0,0
3554999,900,Chennai,2,0,0,0,0,0
3442000,850,Chennai,2,0,0,0,0,0
3627000,930,Chennai,2,0,0,0,0,0
3627000,930,Chennai,2,0,0,0,0,0
3675000,750,Chennai,2,0,0,0,0,0
5243000,1070,Chennai,2,0,0,0,0,0
6181000,951,Chennai,2,0,0,0,0,0
3159000,486,Chennai,1,0,0,0,0,0
5993000,922,Chennai,2,0,0,0,0,0
8131000,1251,Chennai,3,0,0,0,0,0
6955000,1070,Chennai,2,0,0,0,0,0
5205000,1001,Chennai,2,0,0,0,0,0
5460000,1050,Chennai,2,0,0,0,0,0
4617000,888,Chennai,2,0,0,0,0,0
6240000,1200,Chennai,3,0,0,0,0,0
11500000,1000,Chennai,2,1,0,0,0,0
8000000,1000,Chennai,2,0,0,0,0,0
3479999,725,Chennai,2,0,0,0,0,0
3868000,806,Chennai,2,0,0,0,0,0
3628000,756,Chennai,2,0,0,0,0,0
3676000,766,Chennai,2,0,0,0,0,0
5000000,1000,Chennai,2,0,0,1,0,0
5015000,1003,Chennai,2,0,0,1,0,0
5805000,1161,Chennai,3,0,0,1,0,0
4490000,898,Chennai,2,0,0,1,0,0
5599000,815,Chennai,2,0,0,0,0,0
6100000,1185,Chennai,3,0,0,1,0,0
2900000,560,Chennai,1,0,0,1,0,0
2800000,540,Chennai,1,0,0,1,0,0
5400000,1035,Chennai,2,0,0,1,0,0
17400000,1250,Chennai,3,0,0,0,0,0
2500000,570,Chennai,2,0,0,1,0,0
2475000,570,Chennai,1,0,0,1,0,0
2480000,575,Chennai,1,0,0,1,0,0
5300000,1020,Chennai,2,0,0,0,0,0
2520000,677,Chennai,2,0,1,1,1,1
2675000,677,Chennai,1,0,1,1,1,1
2475000,677,Chennai,2,0,1,1,1,1
3443000,900,Chennai,2,0,0,1,0,0
2003000,552,Chennai,1,0,0,1,0,0
3347000,881,Chennai,2,0,1,1,0,0
2731000,700,Chennai,2,0,0,1,0,0
3700000,892,Chennai,2,0,0,0,0,0
5000000,840,Chennai,2,0,0,0,0,0
12000000,900,Chennai,2,0,0,0,0,0
10000000,1200,Chennai,3,0,0,0,0,0
8500000,1500,Chennai,3,1,1,1,0,0
5750000,1100,Chennai,2,0,0,0,0,0
5350000,1045,Chennai,2,0,0,0,0,0
2475000,677,Chennai,2,0,1,1,1,1
2480000,677,Chennai,2,0,1,1,1,1
2495000,677,Chennai,2,0,1,1,1,1
4200000,1054,Chennai,2,0,0,0,0,0
4230000,1055,Chennai,2,0,0,0,0,0
2500000,677,Chennai,2,0,1,1,1,1
2475000,677,Chennai,2,0,1,1,1,1
2475000,677,Chennai,2,0,1,1,1,1
2480000,677,Chennai,2,0,1,1,1,1
2495000,677,Chennai,2,0,1,1,1,1
4200000,1054,Chennai,2,0,0,0,0,0
4230000,1055,Chennai,2,0,0,0,0,0
2295000,574,Chennai,1,0,0,0,0,0
3701000,892,Chennai,2,0,0,0,0,0
2525000,677,Chennai,2,0,1,1,1,1
2450000,570,Chennai,1,0,1,0,0,0
2460000,570,Chennai,1,0,1,0,0,0
4300000,1100,Chennai,1,0,0,1,0,0
4200000,915,Chennai,1,0,0,1,0,0
4250000,1000,Chennai,1,0,0,1,0,0
4350000,1200,Chennai,1,0,0,1,0,0
2400000,570,Chennai,1,0,0,1,0,0
2450000,550,Chennai,1,0,0,1,0,0
2490000,570,Chennai,1,0,0,1,0,0
2400000,550,Chennai,1,0,0,1,0,0
2485000,570,Chennai,1,0,0,1,0,0
2475000,570,Chennai,1,0,0,1,0,0
2500000,570,Chennai,1,0,0,1,0,0
2475000,575,Chennai,1,0,0,1,0,0
2700000,677,Chennai,1,0,1,1,1,1
2500000,570,Chennai,1,0,0,1,0,0
2475000,570,Chennai,1,0,0,1,0,0
2475000,570,Chennai,1,0,0,1,0,0
2650000,677,Chennai,2,0,1,1,1,1
2675000,677,Chennai,2,0,1,1,1,1
4841000,1077,Chennai,2,0,1,0,0,0
4688000,1043,Chennai,2,0,1,0,0,0
6054000,1347,Chennai,3,0,1,0,0,0
5758000,1281,Chennai,3,0,1,0,0,0
5937000,1321,Chennai,3,0,1,0,0,0
6117000,1361,Chennai,3,0,1,0,0,0
5816000,1294,Chennai,3,0,1,0,0,0
4904000,1091,Chennai,2,0,1,0,0,0
4665000,1038,Chennai,2,0,1,0,0,0
4481000,997,Chennai,2,0,1,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
6636000,1031,Chennai,2,0,0,0,0,0
6259000,963,Chennai,2,0,0,0,0,0
6259000,963,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
5400000,840,Chennai,2,0,0,0,0,0
5050000,840,Chennai,2,0,0,0,0,0
3800000,550,Chennai,1,0,0,0,0,0
4934000,999,Chennai,2,0,1,1,0,0
3400000,603,Chennai,2,0,1,1,0,0
5800000,1152,Chennai,2,0,1,1,0,0
3143000,603,Chennai,1,0,1,1,0,0
3200000,612,Chennai,1,0,1,1,0,0
4020000,804,Chennai,2,0,0,0,0,0
4750000,950,Chennai,3,0,0,0,0,0
4455000,891,Chennai,2,0,0,0,0,0
3020000,604,Chennai,1,0,0,0,0,0
4285000,857,Chennai,2,0,0,0,0,0
3865000,773,Chennai,2,0,0,0,0,0
5025000,1005,Chennai,3,0,0,0,0,0
4250000,850,Chennai,2,0,0,0,0,0
6265000,895,Chennai,2,0,0,0,0,0
5070000,845,Chennai,2,0,0,0,0,0
5850000,975,Chennai,2,0,0,0,0,0
3000000,550,Chennai,1,0,0,0,0,0
3510000,900,Chennai,2,0,0,0,0,0
3627000,930,Chennai,2,0,0,0,0,0
3510000,900,Chennai,2,0,0,0,0,0
2750000,550,Chennai,1,0,0,0,0,0
2850000,550,Chennai,1,0,0,0,0,0
6600000,900,Chennai,2,0,0,0,0,0
6948000,1069,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
3400000,1062,Chennai,3,0,1,1,1,1
4831000,880,Chennai,2,0,0,0,0,0
9548000,1469,Chennai,3,0,1,0,0,0
6396000,984,Chennai,2,0,1,0,0,0
9158000,1409,Chennai,3,0,1,0,0,0
6389000,983,Chennai,2,0,1,0,0,0
6831000,1051,Chennai,2,0,1,0,0,0
6636000,1021,Chennai,2,0,1,0,0,0
6461000,994,Chennai,2,0,1,0,0,0
6565000,1010,Chennai,2,0,1,0,0,0
8222000,1265,Chennai,3,0,1,0,0,0
6948000,1069,Chennai,2,0,1,0,0,0
6259000,963,Chennai,2,0,1,0,0,0
3229000,897,Chennai,2,0,0,0,0,0
4000000,900,Chennai,2,0,0,0,0,0
8222000,1265,Chennai,3,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
6948000,1069,Chennai,2,0,0,0,0,0
9158000,1409,Chennai,3,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
9548000,1469,Chennai,3,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,0,0,0,0
9548000,1469,Chennai,3,0,0,0,0,0
6565000,1010,Chennai,2,0,0,0,0,0
9158000,1409,Chennai,3,0,0,0,0,0
6259000,963,Chennai,2,0,0,0,0,0
6636000,1021,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
9158000,1409,Chennai,3,0,0,0,0,0
9548000,1469,Chennai,3,0,0,0,0,0
8222000,1265,Chennai,3,0,0,0,0,0
9158000,1409,Chennai,3,0,0,0,0,0
9548000,1469,Chennai,3,0,0,0,0,0
8222000,1265,Chennai,3,0,0,0,0,0
7052000,1085,Chennai,2,0,0,0,0,0
4000000,600,Chennai,1,1,1,1,1,1
8353000,1971,Chennai,3,0,1,1,0,0
7252000,1595,Chennai,3,0,1,1,0,0
11399999,1827,Chennai,4,0,1,0,0,0
8037000,1286,Chennai,2,0,1,0,0,0
8881000,1421,Chennai,2,0,1,0,0,0
9956000,1593,Chennai,3,0,1,0,0,0
9550000,1528,Chennai,3,0,1,0,0,0
9387000,1951,Chennai,4,0,1,0,0,0
9400000,1951,Chennai,4,0,0,0,0,0
6500000,1191,Chennai,3,0,0,0,0,0
3581000,591,Chennai,1,0,0,1,0,0
7150000,1180,Chennai,3,0,0,1,0,0
5793000,956,Chennai,2,0,0,1,0,0
3981000,657,Chennai,2,0,0,1,0,0
3581000,591,Chennai,1,0,0,1,0,0
7150000,1180,Chennai,3,0,0,1,0,0
5793000,956,Chennai,2,0,0,1,0,0
3981000,657,Chennai,2,0,0,1,0,0
4165000,1225,Chennai,3,0,1,1,0,0
4165000,1225,Chennai,3,0,1,1,0,0
3321000,977,Chennai,2,0,1,1,0,0
3321000,977,Chennai,2,0,1,1,0,0
6948999,900,Chennai,2,0,0,1,0,0
6912000,895,Chennai,2,0,0,1,0,0
6765000,875,Chennai,2,0,0,1,0,0
4939000,932,Chennai,2,0,1,0,0,0
10800000,1671,Chennai,3,0,1,0,0,0
8494000,1286,Chennai,2,0,1,0,0,0
10100000,1528,Chennai,3,0,1,0,0,0
6845000,875,Chennai,2,0,0,0,0,0
2724000,645,Chennai,2,0,1,0,0,0
4599000,1278,Chennai,2,0,0,0,0,0
6136000,1705,Chennai,3,0,0,0,0,0
4394000,1221,Chennai,2,0,0,0,0,0
5708000,1586,Chennai,3,0,0,0,0,0
6201000,1723,Chennai,3,0,0,0,0,0
5502000,1529,Chennai,3,0,0,0,0,0
4451000,1237,Chennai,2,0,0,0,0,0
5995000,1666,Chennai,3,0,0,0,0,0
9662000,1546,Chennai,3,0,1,0,0,0
9075000,1452,Chennai,2,0,1,0,0,0
9687000,1550,Chennai,3,0,1,0,0,0
9500000,1444,Chennai,3,0,1,0,0,0
9500000,1444,Chennai,3,0,1,0,0,0
10100000,1541,Chennai,3,0,1,0,0,0
10100000,1541,Chennai,3,0,1,0,0,0
9200000,1395,Chennai,3,0,1,0,0,0
9200000,1395,Chennai,3,0,1,0,0,0
47500000,2500,Chennai,3,0,0,0,0,0
21000000,1500,Chennai,3,1,0,0,0,0
29400000,2102,Chennai,3,1,0,0,0,0
22000000,2062,Chennai,3,0,1,1,1,1
33600000,2458,Chennai,3,0,0,0,0,0
22000000,2062,Chennai,3,1,1,1,1,1
28500000,2042,Chennai,3,1,0,0,0,0
21000000,2062,Chennai,3,1,1,1,1,1
15500000,1555,Chennai,2,1,1,1,1,1
6400000,1191,Chennai,3,0,0,0,0,0
37500000,2500,Chennai,3,1,1,0,0,0
65000000,3150,Chennai,4,0,0,0,0,0
65000000,3150,Chennai,4,0,0,0,0,0
2979000,540,Chennai,1,0,0,0,0,0
2950000,525,Chennai,1,0,0,0,0,0
28000000,1970,Chennai,3,1,0,0,0,0
3011000,550,Chennai,1,0,0,0,0,0
7500000,975,Chennai,2,0,0,0,0,0
45000000,3405,Chennai,4,0,0,0,0,0
54900000,3050,Chennai,3,1,0,0,0,0
55599999,2781,Chennai,4,0,0,0,0,0
46900000,2348,Chennai,3,0,0,0,0,0
32500000,2316,Chennai,3,1,0,0,0,0
4063000,945,Chennai,2,0,0,0,0,0
3365000,765,Chennai,1,0,0,0,0,0
3289000,765,Chennai,1,0,0,0,0,0
3117000,725,Chennai,1,0,0,0,0,0
59000000,2902,Chennai,3,0,0,1,0,0
59000000,2902,Chennai,3,0,0,1,0,0
7200000,1330,Chennai,3,0,0,0,0,0
6400000,1183,Chennai,3,0,0,0,0,0
6600000,697,Chennai,3,0,0,0,0,0
3931000,740,Chennai,2,0,0,0,0,0
4730000,900,Chennai,2,0,0,0,0,0
5529000,1060,Chennai,3,0,0,0,0,0
3732000,700,Chennai,2,0,0,0,0,0
4033000,760,Chennai,2,0,0,0,0,0
3931000,740,Chennai,2,0,0,0,0,0
2535000,500,Chennai,1,0,0,0,0,0
3264000,600,Chennai,1,1,0,0,0,0
3347000,640,Chennai,1,0,0,0,0,0
3972999,720,Chennai,2,0,0,0,0,0
2982000,590,Chennai,2,0,0,0,0,0
3869000,700,Chennai,2,0,0,0,0,0
2535000,500,Chennai,1,0,0,0,0,0
5862000,1090,Chennai,2,0,0,0,0,0
2982000,590,Chennai,2,0,0,0,0,0
3732000,700,Chennai,2,0,0,0,0,0
4033000,760,Chennai,2,0,0,0,0,0
3931000,740,Chennai,2,0,0,0,0,0
3264000,600,Chennai,1,1,0,0,0,0
7367000,1198,Chennai,2,0,0,1,0,0
24200000,1938,Chennai,3,0,1,1,0,0
6589000,1100,Chennai,2,0,0,0,0,0
56100000,2610,Chennai,3,0,1,1,0,0
52600000,2450,Chennai,3,0,1,1,0,0
75700000,3225,Chennai,4,0,1,1,0,0
48400000,2255,Chennai,3,0,1,1,0,0
104700000,3810,Chennai,4,0,1,1,0,0
51600000,2400,Chennai,3,0,1,1,0,0
47300000,2200,Chennai,3,0,1,1,0,0
8792000,1307,Chennai,3,0,1,1,0,0
8836000,1314,Chennai,3,0,1,1,0,0
6995999,1027,Chennai,2,0,1,1,0,0
9119000,1358,Chennai,3,0,1,1,0,0
6977000,1024,Chennai,2,0,1,1,0,0
19000000,2686,Chennai,4,0,1,1,0,0
10400000,1561,Chennai,3,0,1,1,0,0
8721000,1296,Chennai,3,0,1,1,0,0
10400000,1566,Chennai,3,0,1,1,0,0
13200000,1829,Chennai,3,0,1,1,0,0
10400000,1564,Chennai,3,0,1,1,0,0
9055000,1348,Chennai,3,0,1,1,0,0
13799999,1944,Chennai,3,0,1,1,0,0
18600000,2630,Chennai,4,0,1,1,0,0
18500000,2616,Chennai,4,0,1,1,0,0
10600000,1599,Chennai,3,0,1,1,0,0
7213000,1173,Chennai,2,0,0,1,0,0
9741000,1584,Chennai,3,0,0,1,0,0
24600000,1970,Chennai,3,0,1,1,0,0
23300000,1871,Chennai,3,0,1,1,0,0
17800000,1431,Chennai,2,0,1,1,0,0
22799999,1831,Chennai,3,0,1,1,0,0
25299999,2394,Chennai,4,0,0,0,0,0
16000000,1517,Chennai,3,0,0,0,0,0
16000000,1516,Chennai,3,0,0,0,0,0
17800000,1685,Chennai,3,0,0,0,0,0
20700000,1954,Chennai,3,0,0,0,0,0
20000000,1888,Chennai,3,0,0,0,0,0
17900000,1695,Chennai,3,0,0,0,0,0
15800000,1496,Chennai,3,0,0,0,0,0
20000000,1891,Chennai,3,0,0,0,0,0
15800000,1495,Chennai,3,0,0,0,0,0
15600000,1474,Chennai,3,0,0,0,0,0
17000000,1611,Chennai,3,0,0,0,0,0
17000000,1610,Chennai,3,0,0,0,0,0
20299999,1923,Chennai,3,0,0,0,0,0
20400000,1925,Chennai,3,0,0,0,0,0
24900000,2350,Chennai,4,0,0,0,0,0
3202000,915,Chennai,2,0,1,1,0,0
3202000,915,Chennai,2,0,1,1,0,0
3202000,915,Chennai,2,0,1,1,0,0
8900000,1018,Chennai,2,0,1,0,0,0
5400000,913,Chennai,2,0,1,1,0,0
5100000,994,Chennai,2,0,0,0,0,0
6500000,734,Chennai,2,0,1,1,0,0
3202000,915,Chennai,2,0,1,1,0,0
3377000,965,Chennai,2,0,0,0,0,0
3885000,1110,Chennai,2,0,1,1,0,0
4000000,1062,Chennai,2,0,0,0,0,0
4000000,1062,Chennai,2,0,0,0,0,0
4000000,1062,Chennai,2,0,0,0,0,0
4000000,1062,Chennai,2,0,0,0,0,0
4000000,1062,Chennai,2,0,0,0,0,0
4000000,1062,Chennai,2,0,0,0,0,0
4000000,1062,Chennai,2,0,0,0,0,0
3322000,852,Chennai,2,0,0,1,0,0
3065000,786,Chennai,2,0,0,1,0,0
2808000,720,Chennai,2,0,0,1,0,0
3276000,840,Chennai,2,0,0,1,0,0
2909000,746,Chennai,2,0,0,1,0,0
3049000,782,Chennai,2,0,0,1,0,0
2858000,733,Chennai,2,0,0,1,0,0
8216000,1565,Chennai,2,0,1,1,0,0
6704000,1277,Chennai,2,0,1,1,0,0
9276000,1767,Chennai,3,0,1,1,0,0
10100000,1938,Chennai,3,0,1,1,0,0
13700000,2627,Chennai,3,0,1,1,0,0
16900000,3234,Chennai,3,0,1,1,0,0
10600000,2020,Chennai,3,0,1,1,0,0
7113000,1355,Chennai,2,0,1,1,0,0
8604000,1639,Chennai,2,0,1,1,0,0
9759000,1859,Chennai,3,0,1,1,0,0
9229000,1758,Chennai,3,0,1,1,0,0
12100000,1506,Chennai,3,0,1,1,0,0
11600000,1444,Chennai,3,0,1,1,0,0
10200000,1282,Chennai,3,0,1,1,0,0
9742000,1215,Chennai,2,0,1,1,0,0
11700000,1464,Chennai,3,0,1,1,0,0
7867000,965,Chennai,2,0,1,1,0,0
8767000,1100,Chennai,2,0,1,1,0,0
8589000,1068,Chennai,2,0,1,1,0,0
30000000,1975,Chennai,3,0,0,0,0,0
30000000,1975,Chennai,3,0,0,0,0,0
6500000,1024,Chennai,2,0,0,0,0,0
4000000,592,Chennai,1,0,0,0,0,0
9000000,1076,Chennai,2,0,0,0,0,0
4000000,1062,Chennai,2,0,0,0,0,0
4000000,1060,Chennai,2,0,0,0,0,0
7500000,1276,Chennai,2,0,0,0,0,0
6396000,984,Chennai,2,0,1,0,0,0
6389000,983,Chennai,2,0,1,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6831000,1051,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,1,0,0,0
6636000,1021,Chennai,2,0,0,0,0,0
6259000,963,Chennai,2,0,0,0,0,0
6389000,983,Chennai,2,0,0,0,0,0
6565000,1010,Chennai,2,0,0,0,0,0
6948000,1069,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,1,0,0,0
6396000,984,Chennai,2,0,1,0,0,0
6636000,1021,Chennai,2,0,0,0,0,0
6461000,994,Chennai,2,0,0,0,0,0
6389000,983,Chennai,2,0,1,0,0,0
7569000,1321,Chennai,2,0,1,0,1,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,645,Chennai,2,0,0,0,0,0
3500000,750,Chennai,2,0,0,0,0,0
6600000,1002,Chennai,2,0,0,0,0,0
7600000,984,Chennai,2,0,0,0,0,0
5978000,1128,Chennai,3,0,0,0,0,0
5900000,1123,Chennai,3,0,0,0,0,0
4600000,880,Chennai,2,0,0,0,0,0
5700000,1080,Chennai,3,0,0,0,0,0
5700000,1080,Chennai,3,0,0,0,0,0
4200000,809,Chennai,2,0,0,0,0,0
5861000,1058,Chennai,3,0,0,0,0,0
6138000,1116,Chennai,3,0,0,0,0,0
6476000,1222,Chennai,3,0,0,0,0,0
3743000,871,Chennai,2,0,0,0,0,0
2850000,750,Chennai,1,0,0,0,0,0
3173000,835,Chennai,2,0,0,0,0,0
3743000,871,Chennai,2,0,0,0,0,0
4708000,984,Chennai,2,0,0,0,0,0
3094000,884,Chennai,2,0,0,0,0,0
3956000,920,Chennai,2,0,0,0,0,0
2880000,600,Chennai,1,0,0,0,0,0
3743000,871,Chennai,2,0,0,0,0,0
3956000,920,Chennai,2,0,0,0,0,0
2743000,638,Chennai,1,0,0,0,0,0
3363000,885,Chennai,2,0,0,0,0,0
2471000,706,Chennai,2,0,0,0,0,0
2850000,750,Chennai,1,0,0,0,0,0
3173000,835,Chennai,2,0,0,0,0,0
3195000,841,Chennai,2,0,0,0,0,0
3956000,920,Chennai,2,0,0,0,0,0
4988000,1160,Chennai,2,0,0,0,0,0
2089999,550,Chennai,1,0,0,0,0,0
3250000,805,Chennai,2,0,0,0,0,0
3300000,809,Chennai,2,0,0,0,0,0
8214000,1439,Chennai,3,0,1,0,1,0
3893000,614,Chennai,2,0,1,0,1,0
10700000,1909,Chennai,4,0,1,0,1,0
6434000,1092,Chennai,3,0,0,0,0,0
4623000,797,Chennai,2,0,0,0,0,0
4513000,778,Chennai,2,0,0,0,0,0
4733000,816,Chennai,2,0,0,0,0,0
4733000,816,Chennai,2,0,0,0,0,0
4733000,816,Chennai,2,0,0,0,0,0
4513000,778,Chennai,2,0,0,0,0,0
3422999,835,Chennai,2,0,0,0,0,0
3461000,845,Chennai,2,0,0,0,0,0
5063000,1220,Chennai,3,0,0,0,0,0
3461000,845,Chennai,2,0,0,0,0,0
6500000,1159,Chennai,2,0,0,0,0,0
6500000,1159,Chennai,2,0,0,0,0,0
6500000,1131,Chennai,2,0,1,0,0,0
4011999,1056,Chennai,3,0,0,0,0,0
5647000,1255,Chennai,3,0,0,0,0,0
4545000,1010,Chennai,2,0,0,0,0,0
3879000,862,Chennai,2,0,0,0,0,0
3879000,862,Chennai,2,0,0,0,0,0
2416000,636,Chennai,2,0,0,0,0,0
2250000,411,Chennai,1,0,0,0,0,0
2584000,472,Chennai,1,0,0,0,0,0
3934000,622,Chennai,2,0,1,0,1,0
9643000,1691,Chennai,3,0,1,0,1,0
6618000,1138,Chennai,2,0,1,0,1,0
9861000,1569,Chennai,3,0,1,1,0,0
7530000,1208,Chennai,2,0,1,1,0,0
8161000,1316,Chennai,2,0,1,1,0,0
10000000,1647,Chennai,3,0,1,1,0,0
7652000,1229,Chennai,2,0,1,1,0,0
9925000,1618,Chennai,3,0,1,1,0,0
7641000,1227,Chennai,2,0,1,1,0,0
7997000,1288,Chennai,2,0,1,1,0,0
8079000,1302,Chennai,2,0,1,1,0,0
7483000,1200,Chennai,2,0,1,1,0,0
7664000,1231,Chennai,2,0,1,1,0,0
7658000,1230,Chennai,2,0,1,1,0,0
8079000,1302,Chennai,2,0,1,1,0,0
4000000,738,Chennai,2,0,0,0,0,0
2890000,528,Chennai,1,0,0,0,0,0
2075000,379,Chennai,1,0,0,0,0,0
7700000,1414,Chennai,3,0,0,0,0,0
5256000,960,Chennai,2,0,0,0,0,0
4790000,875,Chennai,2,0,0,0,0,0
7800000,1428,Chennai,3,0,0,0,0,0
4188000,765,Chennai,2,0,0,0,0,0
4000000,748,Chennai,2,0,0,0,0,0
12500000,1500,Chennai,3,0,1,1,0,0
9086000,1298,Chennai,3,0,0,0,0,0
8043000,1149,Chennai,3,0,0,0,0,0
8043000,1149,Chennai,3,0,0,0,0,0
